ID,PAINTING,total_fixations,areas_of_interest,visits_to_final_area,isolated_fixations,area_duration_min,area_duration_max,area_duration_mean,area_duration_std,min_fixations_per_area,max_fixations_per_area,mean_fixations_per_area,std_fixations_per_area,last_series_duration,last_series_num_fixations,first_is_longest_duration,first_is_most_fixations,last_is_longest_duration,last_is_most_fixations,total_duration_fixations,fixation_duration_min,fixation_duration_max,fixation_duration_mean,fixation_duration_std,min_dilatation,max_dilatation,mean_dilatation,std_dilatation,instance_area_mean_dilatation_min,instance_area_mean_dilatation_max,instance_area_mean_dilatation_mean,instance_area_mean_dilatation_std,dilatation_range_min,dilatation_range_max,dilatation_range_mean,dilatation_range_std,is_max_dilatation_in_first_instance_area,is_max_dilatation_in_last_instance_area,returns_to_initial_area,times_returns_to_initial_area,n_area_changes_before_first_long_area,initial_instance_area_duration_ms,initial_instance_area_n_fixations,vote,RFLabel
199,4,7,2,1,1,693,4389,2541.0,2613.46666326548,1,6,3.5,3.5355339059327378,693.0,1,True,True,False,False,5082,616,924,726.0,116.41305768684198,39.79932104279641,48.84112241513295,44.14987521072323,0.8032663225177915,43.88547260839391,45.73629082469913,44.81088171654652,1.3087261114930122,1.1675274067060355,9.041801372336543,5.1046643895212895,5.56795251801802,True,False,True,0,1,4389.0,6,26,0.0
85,15,10,2,2,2,1309,6699,4004.0,3811.3055505954912,2,8,5.0,4.242640687119285,1309.0,2,True,True,False,False,8008,616,1232,800.8,235.7983130653068,57.49007797241211,64.72078704833984,61.84400112460357,0.2997419489362851,58.51160261366103,62.75336628152867,60.61690180084923,2.3131614666628075,0.5250625610351491,5.828487396240234,2.708696365356447,2.236405455949176,True,False,True,1,1,6699.0,8,13,1.0
295,4,13,2,2,0,5082,5082,5082.0,0.0,6,7,6.5,0.7071067811865476,5082.0,6,False,False,False,False,10164,616,1078,781.8461538461538,195.9246650092182,41.36663818359375,49.21403121948242,45.496899252565605,0.4955683995399338,44.64063587298813,47.376030876522975,45.87746075460004,1.386354710909138,2.6249847412109446,7.847393035888672,4.823514302571617,2.7072657868810177,False,False,True,1,1,5082.0,6,35,1.0
1,4,10,3,3,2,1617,3388,2618.0,907.8166114364728,2,5,3.333333333333333,1.5275252316519463,3388.0,5,False,False,False,True,7854,616,1386,785.4,248.3175386475953,42.196266174316406,48.12214660644531,44.86498088203851,0.2531827776423702,43.01869971935565,46.973812093638415,44.792901669632926,1.387324315457897,0.6250228881835938,2.0049285888671875,1.3914699554443348,0.586411412864412,False,False,True,2,3,3388.0,5,37,0.0
175,10,14,3,2,0,1232,6853,3644.6666666666665,2893.738815673131,2,9,4.666666666666667,3.7859388972001824,6853.0,9,False,False,True,True,10934,616,1540,781.0,254.22945420351155,33.953147888183594,40.46902847290039,38.16838213443462,0.3359666866213506,36.439775276184086,39.62436270713806,38.23480456091568,1.32162904841691,1.7051849365234375,4.658565521240227,3.1264104843139613,1.4086294623169633,False,True,True,1,1,6853.0,9,23,1.0
394,20,11,2,3,2,4466,5159,4812.5,490.0249993622774,5,6,5.5,0.7071067811865476,5159.0,6,False,False,True,True,9625,616,1155,875.0,179.8332561013118,39.29977035522461,47.741737365722656,44.37666697689746,0.5035265650017605,42.452518463134766,45.98766708374024,44.30703889862775,1.159943522089812,0.9860687255859376,8.441967010498047,3.519830703735353,2.8831777891175405,False,False,True,2,1,4466.0,5,35,0.0
8,13,14,2,2,1,4312,5929,5120.5,1143.3916651786474,6,8,7.0,1.4142135623730951,4312.0,6,False,False,False,False,10241,616,1078,731.5,167.47755303093837,25.452028274536133,28.373842239379883,26.95458009097041,0.4157006951719152,26.040817975997925,27.516939122452698,26.88873001590109,0.6637662928376871,1.1924114227294922,2.773868560791016,1.7052993774414071,0.7263397157174613,False,True,True,1,2,5929.0,8,40,0.0
88,2,9,2,2,2,2233,3850,3041.5,1143.3916651786474,3,6,4.5,2.1213203435596424,3850.0,6,False,False,True,True,6083,616,847,675.8888888888889,84.153794395209,41.05607986450195,50.42441177368164,46.48041042623295,0.7397633497675371,44.68103239271376,48.68867123343728,46.17004579823426,1.804767770234363,1.2568016052246094,9.08161163330078,4.085521697998043,3.507643428198243,True,False,True,1,1,2233.0,3,17,0.0
376,21,9,2,3,4,2926,4004,3465.0,762.2611101190982,4,5,4.5,0.7071067811865476,4004.0,5,False,False,True,True,6930,616,1001,770.0,127.6900544286829,46.5952262878418,51.78285598754883,49.56089165561672,0.3511297150470563,47.239084763960406,50.63974608957568,49.1526748993108,1.1440418361096936,0.7520103454589915,2.6217613220214915,1.5118611653645846,0.685356555993276,False,True,True,2,5,2926.0,4,2,0.0
165,4,15,2,3,3,5236,6237,5736.5,707.8138879677341,7,8,7.5,0.7071067811865476,6237.0,8,False,False,True,True,11473,616,1463,764.8666666666667,220.62245277094232,37.78693771362305,47.95807647705078,43.09533830369594,0.4999787619822013,41.02918997990542,45.14680252075196,43.37427767546406,1.759057758124645,1.0952644348144531,8.766010284423835,4.567549896240235,2.799158705448616,False,False,True,2,2,6237.0,8,24,1.0
28,20,14,2,3,2,5082,6006,5544.0,653.36666581637,7,7,7.0,0.0,5082.0,7,False,False,False,False,11088,616,1309,792.0,192.03405146764183,35.26718374161847,42.27215657159912,38.02410238498997,0.3870368732675406,36.15050242380436,40.20756223048056,37.45397503385696,1.6085848223644188,0.9251214667214782,3.884627090227156,2.0364022627658707,1.1882517633891625,False,False,True,2,1,6006.0,7,46,1.0
345,13,6,2,2,2,2002,2849,2425.5,598.9194436650057,3,3,3.0,0.0,2849.0,3,False,False,False,False,4851,616,1386,808.5,287.0768189875316,33.03403854370117,39.23234558105469,35.78035718423349,0.3922467108030427,34.027676052517364,38.75353240966797,35.93291894594829,2.3133661017615204,1.0496597290039062,1.9295883178710933,1.5068674087524414,0.3916260617246258,False,True,True,1,2,2002.0,3,45,1.0
119,15,11,2,3,2,2079,6391,4235.0,3049.044440476393,3,8,5.5,3.5355339059327378,6391.0,8,False,False,True,True,8470,616,1386,770.0,238.57577412637687,43.853523247149234,48.54298078285154,46.633893283005975,0.4029253605413135,45.87153254416147,47.80806478098689,46.68272727112454,0.794935016683794,1.0648236792028172,4.163210868922306,2.621168061081292,1.290579047419924,False,False,True,2,3,6391.0,8,16,0.0
394,47,15,2,3,2,1386,9086,5236.0,5444.722215136416,2,13,7.5,7.7781745930520225,9086.0,13,True,True,False,False,10472,616,924,698.1333333333333,102.7582924472116,37.31821441650391,44.5883903503418,40.80333706370909,0.590972629103369,38.723776499430336,42.88905781286734,41.10908960538738,1.891776149915696,2.1115798950195312,4.894950866699212,3.090983581542966,1.2272032647725348,False,True,True,2,1,9086.0,13,26,1.0
7,4,14,3,3,4,2156,5236,3567.6666666666665,1555.9589754660417,3,6,4.666666666666667,1.5275252316519463,5236.0,6,False,False,True,True,10703,616,1540,764.5,257.09643506489334,24.17964172363281,28.479799270629883,26.23681117691617,0.348371890773374,25.213268280029297,28.04332041740417,26.194157406881256,0.9501362071210392,0.5658988952636719,2.7674484252929723,1.497870922088624,0.7524242750661471,False,False,True,2,2,5236.0,6,36,0.0
121,10,11,2,2,0,3388,6237,4812.5,2014.547219600474,4,7,5.5,2.1213203435596424,6237.0,7,True,True,False,False,9625,616,1155,875.0,183.1005188414277,49.2980325982159,63.38331620325551,55.76146684127339,0.5092679135482342,53.80155351203668,57.01725851478489,55.86611614739935,1.7919101834741895,2.4474652193476416,9.163507236063126,6.385435075375578,3.5050430939310724,False,False,True,1,1,6237.0,7,38,1.0
207,20,10,2,1,0,2772,5005,3888.5,1578.9694423895603,3,7,5.0,2.8284271247461903,2772.0,3,True,True,False,False,7777,616,1232,777.7,216.1188201995477,52.12081584010875,67.30361773060183,61.7867295905987,2.9184929256066527,61.57956159535026,61.87551587427661,61.72753873481344,0.2092712775499936,10.261857543240032,15.18280189049308,12.722329716866556,3.479633117784239,True,False,True,0,1,5005.0,7,27,0.0
121,7,11,2,2,1,4312,5852,5082.0,1088.9444430272831,5,6,5.5,0.7071067811865476,4312.0,5,False,False,False,False,10164,693,1463,924.0,264.50368617469206,50.99682962215659,62.12379965437093,56.018500063824895,0.5482494394979961,55.81854212671349,57.90131024082413,56.522528930926605,1.1941488487476766,0.8776762328490975,11.126970032214338,5.767533436226792,5.140757186533864,True,False,True,1,1,4312.0,5,17,0.0
198,11,10,2,2,0,2695,4389,3542.0,1197.8388873300114,4,6,5.0,1.4142135623730951,4389.0,6,False,False,True,True,7084,616,924,708.4,87.4175166784222,46.60683669848787,51.73445921722157,49.18191694592932,0.2576950237338465,48.12628570600313,49.9308996894343,49.28413311140306,1.0050177194341976,1.5354784548563103,2.9598314735962816,2.413178298713691,0.7677169421589546,False,True,True,1,1,4389.0,6,41,0.0
413,21,16,3,3,3,693,11858,5390.0,5789.355490898793,1,11,5.333333333333333,5.131601439446884,3619.0,4,False,False,False,False,16170,616,1617,1010.625,381.2601692632823,37.22893142700195,41.1513557434082,39.25876439424914,0.3908062561793061,38.32052103678385,40.693225145339966,39.08104824830461,0.8903273816315077,0.8406295776367116,3.0884361267089844,1.635366167340958,0.8037652418545599,False,True,True,2,1,3619.0,4,23,1.0
8,21,14,2,3,2,3465,7392,5428.5,2776.808329719572,5,9,7.0,2.8284271247461903,7392.0,9,False,False,True,True,10857,616,1540,775.5,244.36345880675367,25.133941650390625,31.12750816345215,27.771572094493443,0.5081165208587466,26.74308795928955,28.194804906845093,27.49925439501565,0.5749444577556315,1.0315895080566406,5.993566513061523,3.2776596069335966,1.9610266659177515,False,False,True,2,2,7392.0,9,46,1.0
277,6,12,3,3,5,1463,5621,3593.333333333333,2080.900366027488,2,6,4.0,2.0,3696.0,4,False,False,False,False,10780,616,1771,898.3333333333334,338.5665862623382,35.3013964274878,43.03030446512404,39.293004713977375,0.5015415994011329,35.800399435106655,42.38309959050426,39.334097897965805,1.9112685250564208,0.9117736757408323,3.9805806542904847,2.0360049022618494,1.2273314773912816,False,True,True,1,2,1463.0,2,35,1.0
28,18,17,2,3,0,5467,6160,5813.5,490.0249993622774,8,9,8.5,0.7071067811865476,5467.0,8,False,False,False,False,11627,616,770,683.9411764705883,60.15341905103492,33.89906179641131,41.58873819884901,37.487126537271,0.3255837738001824,36.26732912734286,39.98972593235317,37.96564507626701,1.3360588724369598,1.0057473807407291,5.095268537035523,2.9404379160371747,1.9055803056859129,False,True,True,2,1,5467.0,8,47,1.0
175,21,9,3,2,3,770,4697,3105.6666666666665,2066.605025962468,1,5,3.0,2.0,4697.0,3,False,False,True,False,9317,693,2541,1035.2222222222222,592.8388857391564,34.77908706665039,41.46692657470703,38.743828116819294,0.3541772462770922,36.231371307373045,39.819414138793945,38.78066058894693,1.5507816038929167,0.8198318481445312,3.304168701171875,2.0414985656738294,1.1165799453612637,False,True,False,0,2,770.0,1,28,0.0
28,22,14,2,3,1,4928,6545,5736.5,1143.3916651786474,7,7,7.0,0.0,6545.0,7,False,False,True,True,11473,616,1540,819.5,250.1604869494166,32.02736829521985,36.176582257381725,33.82589804978674,0.3571837794503841,32.54486192698629,34.33353548266387,33.720185661601384,0.695766632067887,0.761518370331423,3.9043830367187553,2.317824717933936,1.4345904945838368,False,False,True,2,2,6545.0,7,28,1.0
326,18,5,2,2,2,770,3080,1925.0,1633.4166645409248,1,4,2.5,2.1213203435596424,3080.0,4,False,False,True,True,3850,616,1001,770.0,144.05380939079674,47.0372428894043,49.516151428222656,48.250460728865406,0.2820475840702813,47.44257211685181,48.57925270276192,48.03126607960106,0.5694326160473365,0.8127098083496094,2.08340072631836,1.2408065795898438,0.7297396165531038,False,True,True,1,3,3080.0,4,38,0.0
193,21,13,3,4,6,616,5005,3131.333333333333,2263.765079095738,1,7,4.333333333333333,3.055050463303893,5005.0,7,False,False,True,True,9394,616,1078,722.6153846153846,167.93080840112813,51.15656286167112,54.41044671524892,53.20088623712347,0.2910179779620905,52.0235596143644,54.06616264312708,53.19795266002549,0.7131341973872135,0.3920946849493347,2.0217169690441423,1.157242429229919,0.5179999523990242,False,True,True,3,1,3773.0,5,31,0.0
175,13,16,2,3,1,3619,8393,6006.0,3375.727773384578,5,11,8.0,4.242640687119285,8393.0,11,True,True,False,False,12012,616,1309,750.75,172.1772342674838,31.227081298828125,39.408958435058594,36.87575266303509,0.5854762604910606,33.98709297180176,38.59962463378906,36.7165848971877,1.7198206032911982,1.4965667724609375,7.198989868164063,3.469913482666016,2.553132468783013,False,True,True,2,1,8393.0,11,27,1.0
193,14,13,3,4,7,2772,4081,3208.333333333333,755.7515023692201,4,5,4.333333333333333,0.5773502691896258,2772.0,4,False,False,False,False,9625,616,1078,740.3846153846154,135.3480319162039,49.07922055006408,53.72710350616924,52.31087350974861,0.4393109403344694,51.66263985364648,53.20145311724806,52.49751570721504,0.5091434431546354,0.8586180107229566,3.721603989072712,1.5681799790508828,0.9385386624582004,False,False,True,3,3,2772.0,4,47,1.0
216,15,11,2,1,0,3080,5852,4466.0,1960.0999974491097,4,7,5.5,2.1213203435596424,5852.0,7,False,False,True,True,8932,616,1309,812.0,198.903494187508,44.9089564550434,63.27429856817035,56.82968175390501,0.6039620829187823,53.46253860920917,58.753763550874055,56.10815108004161,3.741461037034636,4.632560192476952,18.36534211312695,11.49895115280195,9.710543220647637,False,True,True,0,1,3080.0,4,49,1.0
371,1,12,2,2,0,4081,5236,4658.5,816.7083322704624,5,7,6.0,1.4142135623730951,5236.0,7,False,False,False,False,9317,616,1155,776.4166666666666,181.20177519365905,47.75045776367188,53.61838150024414,51.12799514394077,0.4097219703970343,48.72828371708209,52.84036795298259,50.94790951633787,1.7978430104409169,1.2216262817382812,5.641132354736328,3.208045005798338,2.0341609291869536,False,False,True,1,1,4081.0,5,32,0.0
175,23,12,2,3,3,2079,8239,5159.0,4355.7777721091325,3,9,6.0,4.242640687119285,8239.0,9,True,True,False,False,10318,616,1925,859.8333333333334,360.9131936260204,31.91901969909668,41.97791290283203,35.216399300408405,0.6164799572150511,33.537015318870544,40.45596122741699,35.64024603010047,2.786188590499338,0.9940032958984376,6.721324920654304,3.0710681915283216,2.221419635920312,False,False,True,2,1,8239.0,9,24,1.0
54,18,7,2,2,1,616,4543,2579.5,2776.808329719572,1,6,3.5,3.5355339059327378,4543.0,6,False,False,True,True,5159,616,1078,737.0,187.86076404259265,32.11854934692383,59.922698974609375,55.35400713382124,3.6303728227909695,53.35636854171753,55.800430258115135,54.87225966037266,1.323790382355336,10.755271911621094,27.154766082763672,20.819527943929035,8.812776696633016,False,True,True,1,1,4543.0,6,44,1.0
204,18,9,2,2,2,1386,6391,3888.5,3539.0694398386704,2,7,4.5,3.5355339059327378,1386.0,2,False,False,False,False,7777,616,1463,864.1111111111111,312.2484765553086,48.27350221501274,60.252152016323855,55.16366998639722,0.8969729288617246,54.62064610549135,58.85759519177191,56.24971774820899,2.281771238919383,2.97276205389376,8.549632211724209,5.922219746194962,2.8023481288715546,True,False,True,1,2,1386.0,2,35,1.0
198,47,11,2,2,1,616,7238,3927.0,4682.461105017318,1,10,5.5,6.363961030678928,7238.0,10,False,False,True,True,7854,616,924,714.0,97.9499872383861,45.06201807621493,51.01676975710845,49.07153623402944,0.3146199354675439,47.91981790319723,49.45680554248664,48.79442217640462,0.7901651953218055,0.39955697156919,5.954751680893516,3.010658347281449,2.792527492728712,False,True,True,1,1,7238.0,10,35,0.0
345,20,14,3,3,5,3311,4158,3824.3333333333335,451.1788263353383,3,6,4.666666666666667,1.5275252316519463,4158.0,5,False,False,False,False,11473,616,1463,819.5,253.78056845053547,23.61999893188477,34.86135482788086,29.854636760228946,0.5821051634062622,24.85506935119629,34.249808417426216,29.778795409915418,3.175496361796963,0.7761497497558629,8.35478591918945,3.360717985365127,2.567334789440863,True,False,True,3,4,4004.0,6,31,1.0
77,22,6,2,1,0,2310,2387,2348.5,54.44722215136416,3,3,3.0,0.0,2387.0,3,False,True,True,True,4697,616,1001,782.8333333333334,149.4408467142323,38.75337600708008,47.216346740722656,43.403883977085776,0.3720050439827587,40.62943953054923,46.17832842362233,43.40388397708578,3.923656964342708,2.5516395568847656,3.3438034057617188,2.947721481323242,0.560144429351729,False,True,True,0,1,2310.0,3,2,0.0
170,11,17,2,2,1,616,11319,5967.5,7568.163879039618,1,16,8.5,10.606601717798211,11319.0,16,True,True,False,False,11935,616,1001,702.0588235294117,111.85675582426576,34.46051406860352,43.5845832824707,38.05671210790924,0.4683592754808754,37.06447696685791,41.12996578216553,38.724461538212,2.1328149271613834,0.4204597473144531,9.12406921386718,4.803527832031247,4.352141613963914,True,False,True,1,1,11319.0,16,44,0.0
204,11,10,2,1,0,1540,7623,4581.5,4301.330549957768,2,8,5.0,4.242640687119285,1540.0,2,True,True,False,False,9163,616,1463,916.3,289.1347436749862,42.20840332525948,58.147226405045465,49.93616021708375,2.295074063406048,49.57592212266454,50.02621974068855,49.80107093167654,0.318408499256927,7.665022990355538,15.938823079785983,11.80192303507076,5.850460149418131,True,False,True,0,1,7623.0,8,13,0.0
184,15,19,2,4,1,5159,8778,6968.5,2559.019441114116,7,12,9.5,3.5355339059327378,8778.0,12,True,True,False,False,13937,616,1078,733.5263157894736,134.27474670368653,41.95051193237305,45.652488708496094,43.78328120276663,0.256237323994453,43.171395850904055,45.12809337269176,43.99751622715424,0.6520545867436326,0.902587890625,2.710758209228516,1.533222198486327,0.7305058099145353,False,True,True,3,1,8778.0,12,40,1.0
121,20,11,2,3,2,2695,7700,5197.5,3539.0694398386704,4,7,5.5,2.1213203435596424,2695.0,4,False,False,False,False,10395,616,2387,945.0,508.5392806853764,50.307047984513474,61.968354261540895,57.27191379671963,0.3561909430575232,51.917659698768674,60.36873026327597,57.29432361359035,3.396011502115888,0.7681376037849219,5.616386570024957,2.79199213387525,1.978097183433384,False,False,True,2,2,2695.0,4,27,1.0
174,20,11,3,3,2,616,3465,2438.333333333333,1582.407764557964,1,5,3.6666666666666665,2.309401076758504,3234.0,5,False,False,False,False,7315,616,847,665.0,79.07211898008046,38.2463264465332,45.6993408203125,41.96993253609804,0.4739814784767059,39.528382301330566,43.428568840026855,41.74825285664953,1.4308265322445932,1.0434150695800852,7.453014373779297,3.7390213012695312,2.410459474085655,False,True,True,2,3,3234.0,5,4,0.0
175,4,9,2,2,2,2156,6006,4081.0,2722.361107568208,2,7,4.5,3.5355339059327378,2156.0,2,False,False,False,False,8162,616,1540,906.8888888888888,343.8758658456728,33.870731353759766,39.49892044067383,36.73662593800316,0.4659956370937706,35.84511706703588,38.60847388373481,36.943422113367376,1.1808385825565135,1.1458511352539134,5.628189086914063,3.331285476684572,2.468897296630659,False,False,True,1,1,6006.0,7,41,0.0
127,10,17,2,5,5,6622,7161,6891.5,381.1305550595491,8,9,8.5,0.7071067811865476,7161.0,9,False,False,False,False,13783,616,1155,810.7647058823529,141.7658850939484,33.08339454806363,45.00485126313296,40.34599626540256,0.4017309910857237,33.98300216050597,43.69887734832807,39.543921089047366,3.035853042275695,0.6135615342713336,5.391420214513303,2.427826381264764,1.453386867555315,False,False,True,4,1,6622.0,8,42,1.0
7,47,17,2,4,2,3080,8778,5929.0,4029.094439200948,4,13,8.5,6.363961030678928,8778.0,13,False,False,True,True,11858,616,924,697.5294117647059,96.13669801840686,23.16427421569824,27.921049118041992,25.459197249755363,0.3661660359332142,24.699006177760936,26.76888190375434,25.69644132898426,0.7480172277687223,0.8738937377929688,3.497098922729492,2.096583502633231,0.7844339485931299,False,False,True,3,1,8778.0,13,39,1.0
278,7,14,3,5,6,2079,5852,3516.333333333333,2040.6210655908983,3,7,4.666666666666667,2.0816659994661326,5852.0,7,False,False,True,True,10549,616,1155,753.5,160.32215164378349,29.479287851185504,36.06566911304819,33.4121242503842,0.480512800645822,29.98019237717051,34.979280483926445,33.08516821106301,1.8217087939883287,0.9468767274103272,4.683467474881702,2.140896173500952,1.108717655571761,False,False,True,4,2,5852.0,7,49,1.0
278,23,15,3,2,1,1309,7700,3670.3333333333335,3506.9534261711165,2,10,5.0,4.358898943540674,2002.0,3,True,True,False,False,11011,616,1309,734.0666666666667,181.4388785973576,25.59293116379548,30.90184124424036,27.85127506049595,0.4310206240090276,26.64696818045496,29.620551790905544,28.26613535886318,1.088507279118904,1.661214236748748,2.806594782038601,2.356289876317863,0.4813130934359458,False,True,True,2,1,7700.0,10,22,0.0
200,47,14,2,2,1,2618,8316,5467.0,4029.094439200948,3,11,7.0,5.656854249492381,2618.0,3,False,False,False,False,10934,616,1309,781.0,219.5765154879869,60.20193015444489,63.49844094768026,61.91528612698704,0.2245972904131782,60.82273257887963,62.81408295947693,61.84131261868505,0.9034559374677276,1.3577420350082576,3.1202251619886,2.047395080133024,0.8011468431242568,False,True,True,1,1,8316.0,11,27,0.0
85,6,11,2,1,0,1463,7777,4620.0,4464.672216411861,2,9,5.5,4.949747468305833,1463.0,2,True,True,False,False,9240,616,1155,840.0,163.17659145845644,59.35262680053711,64.4518051147461,61.64493042862397,0.42640284273967,61.59521744818738,61.86863884058866,61.73192814438802,0.1933381206884145,2.269561767578125,5.099178314208984,3.684370040893554,2.0008410482803414,True,False,True,0,1,7777.0,9,19,0.0
330,23,15,2,5,5,5467,5929,5698.0,326.683332908185,7,8,7.5,0.7071067811865476,5929.0,7,False,False,False,False,11396,616,1001,759.7333333333333,129.71918388066842,23.72811317443848,29.24821853637696,26.1010968443607,0.4377810483785683,24.793933232625324,27.55894813393102,25.857218085321893,0.8634593041307295,0.5379772186279332,4.785652160644528,2.203924179077149,1.4853665512786798,False,True,True,4,1,5929.0,7,32,0.0
2,14,5,2,2,1,1694,2079,1886.5,272.2361107568208,2,3,2.5,0.7071067811865476,2079.0,3,False,False,False,True,3773,616,847,754.6,100.3957170401208,51.17048645019531,56.12713241577149,54.70732282985341,0.6746886968065061,54.19958062171936,55.25133982571688,54.6952312339436,0.5284796412982625,2.0433235168457102,4.391021728515625,2.919442494710289,1.2821276888724085,False,False,True,1,2,2079.0,3,12,0.0
389,20,15,2,3,2,6314,6622,6468.0,217.78888860545663,7,8,7.5,0.7071067811865476,6314.0,7,False,False,False,False,12936,616,1540,862.4,238.5757741263769,37.151611328125,44.40196228027344,42.26023773443819,0.5218125467857291,39.75256718529596,44.03208965725369,42.40934926609399,1.44335150236856,0.6410865783691406,5.510337829589851,2.415298461914064,1.712937001368308,False,True,True,2,1,6622.0,8,18,1.0
197,9,12,2,3,2,4543,5005,4774.0,326.683332908185,5,7,6.0,1.4142135623730951,4543.0,5,True,False,False,False,9548,616,1386,795.6666666666666,265.38525455144134,44.05495214186967,53.30926729435168,48.31669846468025,0.5567461401828837,46.13626246520856,51.07069380834995,48.73074516286702,2.048756203436981,1.156760188816726,4.470218940233238,3.104752036371273,1.3505339798746352,True,False,True,2,1,4543.0,5,35,0.0
389,6,18,3,4,5,1386,7084,4414.666666666667,2865.9451029866805,2,9,6.0,3.605551275463989,7084.0,9,False,False,False,False,13244,616,1232,735.7777777777778,154.50244831700147,40.8131103515625,45.45718002319336,43.36954606408891,0.2834981252466482,42.543266318061136,45.166188430786136,43.41258155234173,0.7181389416226454,0.3989868164062571,2.607105255126953,1.126615142822267,0.7315578417397463,True,False,True,1,2,1386.0,2,12,1.0
110,20,19,2,4,3,3080,11473,7276.5,5934.747214498693,4,15,9.5,7.7781745930520225,11473.0,15,False,False,True,True,14553,616,1155,765.9473684210526,148.4982131146554,42.30599185828174,58.4250756474242,50.00140430857928,0.4581032743004172,46.49104836541895,58.10045147976183,52.03726626728225,4.114938291582359,0.7708908123430902,7.473442569746929,3.3786797674224496,2.867808484362478,False,False,True,3,3,11473.0,15,7,0.0
337,21,17,2,3,1,2156,10780,6468.0,6098.088880952786,3,14,8.5,7.7781745930520225,10780.0,14,True,True,False,False,12936,616,1078,760.9411764705883,141.14950876120474,37.95478439331055,47.33826446533203,45.17095718094984,0.4324749064458418,43.92725682258606,45.72468488349252,44.925868403719726,0.6618491579367833,0.4692344665527272,6.679168701171875,2.9837738037109363,2.2741662008905985,True,False,True,2,1,10780.0,14,17,0.0
211,15,14,3,1,1,3311,4081,3593.333333333333,424.08293214102986,4,5,4.666666666666667,0.5773502691896258,3311.0,4,False,False,False,False,10780,616,1078,770.0,156.93359693244096,36.320628256320965,41.23154861859231,39.7104921824456,0.3527319444137539,39.03199514268391,40.64988131675816,39.77248758192368,0.8510993555010402,0.5479755439202947,4.110374751135403,2.408884696119987,1.5298998720360462,False,False,True,1,2,3388.0,5,11,0.0
311,15,9,3,2,4,1386,3157,2387.0,907.8166114364728,2,4,3.0,1.0,3157.0,4,False,False,False,False,7161,616,1078,795.6666666666666,158.73956658627992,38.22159957885742,43.57851791381836,41.32212391541863,0.4799375573681822,38.90429840087891,42.40710182189942,40.99766066997541,1.3228418368051005,0.4430465698242187,3.457672119140625,2.0256366729736306,1.1419432049318794,False,False,True,1,2,1386.0,2,20,0.0
183,20,5,2,2,2,924,3927,2425.5,2123.4416639032024,1,4,2.5,2.1213203435596424,3927.0,4,True,True,False,False,4851,770,1540,970.2,324.8633558898264,33.80691909790039,44.75680160522461,40.280086676857685,0.9162461154473412,39.437386079268016,42.21336841583252,40.8418870752508,1.388285707792756,1.149078369140625,8.94247055053711,6.1199595133463545,4.318085340842583,False,True,True,1,1,3927.0,4,4,0.0
26,11,15,2,4,4,2695,8470,5582.5,4083.541661352312,4,11,7.5,4.949747468305833,8470.0,11,False,False,False,False,11165,616,1078,744.3333333333334,153.08058879775277,46.08815430917596,53.167218778526426,49.08294405659336,0.3873503640209001,47.71086169291792,52.03028575419682,49.31453005439551,1.4311302175895737,0.2998587270003057,3.247656951299895,1.6918818976000938,1.0808742731330538,False,False,True,3,3,8470.0,11,36,1.0
326,23,8,2,2,3,1386,4235,2810.5,2014.547219600474,2,6,4.0,2.8284271247461903,1386.0,2,False,False,False,False,5621,616,847,702.625,76.30940309031385,34.21099853515625,40.19150924682617,37.28090717611891,0.2493531695432607,36.26511066571631,39.91115019056532,38.29670368652151,1.6550090455685469,0.5932121276855469,4.3203125,1.533621788024906,1.8578129975599564,False,False,True,1,3,4235.0,6,41,0.0
193,10,14,2,2,2,1540,8239,4889.5,4736.908327168682,2,12,7.0,7.071067811865476,1540.0,2,False,True,False,False,9779,616,924,698.5,114.86363152083364,46.08706521188932,54.123647173508765,50.39352592406623,0.4360924380076678,49.971915915693735,53.62991492462778,50.979938214105616,1.7744096221643102,0.757832120651635,6.629583576008464,3.359010815808711,2.4518677035886225,False,True,True,1,1,8239.0,12,30,0.0
204,2,9,2,2,2,693,8162,4427.5,5281.380548682323,1,8,4.5,4.949747468305833,8162.0,8,True,True,False,False,8855,693,1771,983.8888888888888,354.48816780128374,49.83631169783711,59.22650036501776,55.07118984830744,3.1933572702211404,55.01814313165301,55.213056571830414,55.09656699312702,0.1028812976764379,4.622728492379402,9.390188667180652,7.522979759379247,2.5460855281201185,True,False,True,1,1,8162.0,8,19,0.0
376,4,10,3,3,5,2387,4928,3285.333333333333,1424.6734128681328,3,4,3.333333333333333,0.5773502691896258,2387.0,3,True,False,False,False,9856,616,1925,985.6,387.21805513460015,46.13359069824219,50.50373458862305,48.14860699381093,0.3140091505083035,47.25963308895335,50.06268225775825,48.44631019439539,1.117630754520168,0.3815498352050781,3.42133712768554,1.2943741934640036,1.0003540623142675,False,False,True,2,1,4928.0,4,35,0.0
198,23,16,4,3,8,693,4851,2733.5,2076.1461894577656,1,7,4.0,2.943920288775949,4851.0,7,False,False,False,False,10934,616,847,683.375,78.9015208978889,37.2506786584255,45.21981197226511,40.824654788038906,0.4098694360949635,37.78638882307408,45.00401124154492,41.057115447438456,2.247629731491558,0.4685454721312609,2.367686935659357,1.3881340204536985,0.6407559329897429,False,False,True,4,4,4158.0,6,35,1.0
